title,company,location,meta,description,url
Data Scientist,Sonde Health,"Boston, MA 02116",,"Data Scientist
Sonde Health, a Boston based digital health company, is seeking an outstanding Data Scientist to join our team as we pioneer an entirely new platform for health analytics and monitoring based on the human voice. As a Data Scientist, you will work independently and in collaboration with senior leadership in our research and development team. You will make a meaningful contribution to our ongoing projects within an environment of intellectual curiosity and entrepreneurial spirit. We are looking for someone who is driven to transform complex and novel health data into real-world products.
Qualifications
Proficiency in machine learning including feature selection and extraction, statistics, supervised and unsupervised learning, data modeling, clustering algorithms, and reinforcement/deep learning (emphasis on work outside NLP domain)
5+ years of hands-on experience in data science, non-linear predictive modeling, and analysis in a customer-facing product environment
Software development/engineering experience with fluency in languages such as Python, C++, and R
Experience in hypothesis testing and systematic study design
Familiar with some of the statistical tools: regression, mixed models, model fitting, multiplicity, logistic / Poisson regression, ANOVA, custom model development and power.
Experience with physiological or clinical data sets
Familiar with digital signal processing techniques (FFT, Filters, etc).
Have a Masters / Ph.D. in Computer Science, Statistics, Physics or a related technical field
You're a self-starter and able to work autonomously
You have strong interpersonal communication skills
You possess steadfast refusal to be intimidated by the size or shape of a data set
Bonus
Experience with AWS environment and services
Familiar with distributed processing frameworks
Experience explaining analysis results with visualizations
Experience building ML-based products based on clinical time-series or image data and medical diagnostic labels (e.g. disease state detection in ECG or Radiology data)
The position is full time, based in Boston and with a competitive salary and benefits (full health insurance, 401k, health club reimbursement, healthy office snacks, etc.).
Z9hEJuaD23",http://www.indeed.com/rc/clk?jk=b1f7325ccc07009a&fccid=d195c59c362462ba&vjs=3
Data Scientist / Machine Learning Engineer,Nike,"Boston, MA",,"Become a Part of the NIKE, Inc. Team
NIKE, Inc. does more than outfit the world’s best athletes. It is a place to explore potential, obliterate boundaries and push out the edges of what can be. The company looks for people who can grow, think, dream and create. Its culture thrives by embracing diversity and rewarding imagination. The brand seeks achievers, leaders and visionaries. At NIKE, Inc. it’s about each person bringing skills and passion to a challenging and constantly evolving game.
WHO ARE WE LOOKING FOR?

We need passionate Data Scientists & Machine Learning Engineers to join our team. You are an extraordinary teammate with a drive for understanding why. You love to use your creativity to engineer novel explanations, and you use data to provide the evidence. You are comfortable working in an agile environment that is focused on delivering solutions that have big business value.
You thrive when surrounded by talented colleagues and aim to never stop learning. We are looking for candidates who enjoy a collaborative and academic environment where we develop and share new skills, mentor, and contribute knowledge and software back to the analytics and engineering communities both within Nike and at-large.

WHAT WILL YOU WORK ON?

As a Data Scientist or Machine Learning Engineer, you will develop and implement novel statistical / machine learning approaches to real-world, large scale problems that have a direct impact on the business. You’ll be translating business problems into prediction models and optimization programs, implemented with professional software engineering skills.

WHO WILL YOU WORK WITH?

We have an experienced team that built a successful startup and are now focused on scaling our technology to meet the needs of the biggest brand in the world. We operate in a product model where you will work in a team with other talented data scientists and machine learning engineers, as well as other software engineers and business experts focused on delivering value. In this way, you’ll have end-to-end visibility of how your work affects the business.
WHAT YOU BRING TO NIKE
Strong problem solving and analytical mindset
Develop novel statistical / machine learning approaches to real world, large scale problems
Agile development experience, preferably with Python
Ability to quickly pick up new programming languages, technologies, and frameworks
Translate business problems and solutions into algorithms and production-grade code
Effective communication skills (with team members, the business, and in code
NIKE, Inc. is a growth company that looks for team members to grow with it. Nike offers a generous total rewards package, casual work environment, a diverse and inclusive culture, and an electric atmosphere for professional development. No matter the location, or the role, every Nike employee shares one galvanizing mission: To bring inspiration and innovation to every athlete* in the world.
NIKE, Inc. is committed to employing a diverse workforce. Qualified applicants will receive consideration without regard to race, color, religion, sex, national origin, age, sexual orientation, gender identity, gender expression, veteran status, or disability.",http://www.indeed.com/rc/clk?jk=f0b3910d855739d8&fccid=2c62e4de04b8f952&vjs=3
Sr. Data Scientist,General Mills,"Minneapolis, MN 55426",,"WHAT YOU’LL DO:

To make the food people love, we need to make sure we feed our decision makers the right data and solutions at the right time, every time. As a Senior Data Scientist at General Mills, you will apply your strong expertise in machine learning, data mining and information retrieval to design, prototype and build next generation advanced analytics engine and services. You will collaborate with product owners, business partners and other Data Scientists to define technical problem statement and hypothesis to test. In addition, you will develop efficient and accurate analytical models that mimic business decisions. In this role, you will:

collaborate with business partners to develop novel ways to meet goals utilizing cutting edge techniques and tools and effectively communicating your analytics approach

advocate and educate on the value of data-driven decision by focusing on the “how and why” of solving problems as your second nature

lead analytic approaches, integrating work into applications and tools with data engineers, business leads, analysts and developers

engineer new features by using your business acumen to find new ways to combine disparate data sources

love to collaborate, coach and learn with a growing team of experienced Data Scientists

stay connected with external sources of ideas through conferences and community engagements


#cb

#dice",http://www.indeed.com/rc/clk?jk=500038a80c69ac33&fccid=3bcf7eb192e678e4&vjs=3
Data Scientist,Progressive Leasing,"Draper, UT 84020",,"Job Description:
As a Data Scientist, you will blend analytics, data mining, machine learning, and software engineering to build algorithms that will result in massive improvements to the way we do business. You will be responsible for developing and improving key decision systems and predictive models to drive maximum business impact. You will develop a profound understanding of our customers, business processes, products, and financials by studying the data that describe each of these elements of our business. You will be at the forefront of this rapidly evolving field and have the opportunity to develop your own tools and technologies as you do. Most importantly, you’ll be part of a team that forms the backbone of a fast-growing company at the forefront of an exciting, growing industry.

What You'll Do:
Build, maintain, and improve key decision systems and predictive models that are key to Progressive Leasing’s competitive advantage
Explore new data sources both internal and external to Progressive and use findings to further improve and optimize model performance
Design, implement, and read in-market experiments testing new algorithms, technologies, and processes to better serve our customer and stay ahead of the competition
Recommend and support strategic business changes through rigorous analytics, deep understanding of the business, and creative problem solving
Identify, evaluate, and help implement emerging advanced analytics technologies and methods
Be part of a fast-growing team of like-minded data scientists who work and play together, and who love what they do and where they do it!

Minimum Experience & Qualifications:
Master’s degree in a quantitative or technical field (Math, Statistics, Engineering, Economics, Physics, Computer Science, etc.)
Experience with data exploration and machine learning tools such as those found in R or Python
Demonstrated ability applying advanced statistical modeling techniques to solve problems
Ability to craft rigorous research / evaluation design approaches, based upon understanding of clients' research needs
Advanced knowledge and experience with querying languages (SQL, etc.)
Understanding of modern software development and engineering practices including scrum/agile, Git, and DevOps
Track record of achieving business results through creative problem solving and careful implementation

Compensation, Perks & Benefits:
Competitive Compensation
Full Health Benefits - Medical/Dental/Vision
401k, Paid Time Off and Tuition Reimbursement
Full Service Gym, Game and Lounge Area, Basketball Court
Free Healthy Snacks and Refreshments
Subsidized Public Transit
Fun and Relaxed Work Environment

WHO IS PROGRESSIVE LEASING?
Prog Leasing, LLC, a wholly-owned subsidiary of Aaron’s, Inc (NYSE: AAN), is the largest and longest-tenured virtual lease-to-own provider in the United States. The company’s mission is to provide simple and affordable purchase options for credit-challenged consumers. Over the last 19+ years, Progressive Leasing’s fair and transparent NO CREDIT NEEDED lease-to-own option has helped millions of customers and their families, even if they have less-than-perfect credit or an inability to pay for their purchase upfront. Progressive has also helped more than 27,000 retail stores drive increased revenue and improve customer satisfaction. Learn more at http://www.progleasing.com.

Progressive Leasing does not discriminate in any aspect of employment on the basis of race, color, religion, national origin, ancestry, gender, sexual orientation, gender identity and/or expression, age, veteran status, disability, or any other characteristic protected by federal, state, or local employment discrimination laws where Progressive Leasing does business.",http://www.indeed.com/rc/clk?jk=9a3f1b2bd3e56962&fccid=ca6dcd2772155db0&vjs=3
Data Scientist,Storyblocks,"Arlington, VA 22201",,"Who We Are:
Storyblocks is a subscription-based stock media service focused on empowering the creative community. We offer a suite of content - video, audio, and images - to fuel our mission of helping our customers create more moving stories. Storyblocks helps digital storytellers unlock their creative potential by providing beautiful stock media that fit with any budget. We are a member-driven company, serving over 200,000 content creators that range from prosumers to SMBs to studios and Fortune 500 brands. Our members can subscribe to our video, image or music libraries, or any combination of the three, to ensure they are able to be brilliant on any budget.

The Data Science team at Storyblocks is a key component of the business, and we work on complex and interesting projects at a fast pace. We value data scientists who think critically and effectively weigh the benefits of machine learning implementations to deliver maximum value. Our core mission is to deliver the right piece of content to the right person at the right time. With millions of pieces of content in our libraries, and users with a wide array of tastes and preferences it is easier said than done, but that is part of the fun!

What You'll Do:

Develop research questions and undertake data exploration to understand who our users are, how they get value out of our library, and where we can develop our product to bring greater value
Analyze data sets, transforming raw intelligence into concise and actionable insights
Develop and integrate models to solve critical business problems
Research, prototype, and deploy emerging tools and techniques in machine learning, statistical modeling & analytics
Work closely with our team of analysts, product managers, and data engineers to build impactful, lasting, productions-scale data science solutions
Design, analyze, and interpret the results of A/B tests
Perform exploratory analyses to understand and monitor the performance of our machine learning systems
Communicate the value of data science solutions to business

What You Bring to the Table:

You have 2 to 5 years relevant applied experience in data science, machine learning, computer vision, or NLP
Technical competence to perform advanced analytics and building machine learning models
Coding skills in Python and/or Scala
Experience with analytics & visualization tools (SQL, plotly/ggplot/matplotlib or equivalent)
Experience performing analysis with large datasets in a distributed manner (parallel processing or distributed via Pyspark)
You have a strong understanding of statistics
You are an independent thinker, able to work autonomously, capable of taking on loosely defined problems and translating complex thinking into practical application
You are a communicative person who values building strong relationships with colleagues and partners and enjoys advocating for data science and machine learning

What We Bring to the Table:

Competitive and fair compensation - We believe in fair pay--equal pay for equal work. For each title, we have consistently applied competitive salary bands based on market data and benchmarks. What you've been paid before, fear of conflict, or willingness to negotiate does not play a part.
Company-paid medical - Our medical, dental and vision premiums are covered 100% for you and your dependents.
Paid parental leave - Welcoming new family members is exciting, but it can also be challenging. We offer twelve weeks paid leave for primary caregivers and four weeks for secondary caregivers. We have a dedicated private nursing room available to new mothers.
Unlimited vacation - At Storyblocks we take vacation seriously. That means take the time off when you need it. Don't worry about tracking hours or accounting for partial days. Typically employees take about three or four weeks each year.
Flexible work-from-home options - Much of our workflow is online, and for meetings, we have dedicated video-conferencing setups. As long as you deliver results, you are welcome to get your work done outside of the office or during unusual times when desired.
Company-sponsored mentorship and growth - We have a formal mentorship program that involves regular career and growth conversations. ""360-degree"" feedback is collected twice a year and synthesized into actionable, peer-reviewed, performance reviews. We happily foot the bill for conferences and online courses that will add value to the organization. We encourage attending meetups and are happy to host them as well.
Casual Work Environment - Sure we all get dressed up once in a while, but in general we want you to be comfortable at the office – whatever that means to you (flip-flops, shorts, jeans, etc.).
Fully stocked kitchen - Everyone gets input on the food and drinks we stock in our shared refrigerators and snack room. We have multiple mechanisms for making coffee and cold-brew kegs are often on tap.
Dogs in the office - We love dogs and we will probably love your dog too. With help from a calendar, we allow employees to bring in their dogs to help guide us through the day.

Storyblocks supports workplace diversity and does not discriminate in employment matters on the basis of race, color, religion, gender, national origin, age, military service eligibility, veteran status, sexual orientation, marital status, disability, or any other protected class.",http://www.indeed.com/rc/clk?jk=bf3c09748f287dc7&fccid=d12bae8fb0f64f87&vjs=3
Sr. HCE Analyst,AvMed Health Plans,"Gainesville, FL 32606",,"Embrace better opportunities.
Are you passionate about health, happiness and helping others? So are we. We’re committed to helping our health plan Members live a happy and healthy lifestyle, and we believe that it starts here first, with our Associates.
At AvMed, we provide the tools and opportunities to enhance, expand, and support each Associate’s personal and professional growth. From tuition reimbursement to exercise classes in the office, embrace a better career with AvMed and join our team!
Position: Data Scientist

Scope of position: The Data Scientist position requires someone with at least two (2) years of advanced analytics experience and comprehensive knowledge in the field of predictive modeling, statistics, data mining and machine learning. Hands-on experience with advanced analytics software tools is required.

We offer:
Competitive Salaries
Comprehensive Benefits: Medical Plans, Health Savings Account, Dental, Vision, and more…
Paid Time Off, Company Paid Holidays, Paid Time Off Cash-In
401(k)plan with matching contributions, Tuition Assistance, Associate Discounts
You have:
 Master degree in quantitative discipline: Computer science, Statistics, Mathematics or a similar discipline (data science, data mining, machine learning).
Comprehensive knowledge of most of the following quantitative methods: linear regression, lasso regression, GLM, logistic regression, k-NN, decision trees, neural nets, SVM, deep learning, random forest, gradient boosting, cluster analysis.
Strong proficiency in R and/or Python, H2O; Good knowledge of R and/or Python data/statistical analysis and ML libraries.
Working knowledge of SQL.
Intermediate knowledge in SAS and/or Java is not necessary but is a plus.
Extreme attention to details.
Self-starter with the ability to work independently, take initiative, and learn new skills.
Strong verbal and written communication; team player.
Journal publications and/or conference presentations is a plus.
2+ years of experience analyzing large data sets; Healthcare industry experience preferred
Familiarity with Microsoft Applications (Word, Excel, PowerPoint, Outlook).

Equipment Skills:
PC keyboard and printer
Calculator

Environment:
At AvMed, you’ll find a family. Our Associates love all the opportunities for advancement, the flexible work environment and team activities. We also encourage our Associates to embrace a life rich in what matters most — health and happiness. We call it being WELLfluent. Join AvMed. Join the WELLfluent!

Location:
Gainesville, FL

AvMed is a tobacco/drug free workplace, EOE

Experience
Required
7 year(s): Healthcare industry experience preferred.
7 year(s): Experience as a Data Scientist.
Education
Required
Masters or better in Computer Sciences or related field
Preferred
PhD or better in Computer Sciences
Skills
Required
Microsoft Excel
SQL",http://www.indeed.com/rc/clk?jk=91621dd2be6ccd9b&fccid=70cfa77def27b9f0&vjs=3
Data Scientist (Diagnostics) (ADX-10-20),"ArcherDX, Inc.","Boulder, CO 80301",,"DATA SCIENTIST (DIAGNOSTICS) (ADX-10-20)
COMPANY:
 ArcherDX, headquartered in Boulder, CO, is committed to the advancement of personalized medicine by making next-generation sequencing technology more reliable and accessible. We seek like-minded individuals who share our values of curiosity, passion and grit to meet these goals.
Make it happen by joining us in the fight against cancer.
SUMMARY:
ArcherDX has a new opportunity for a Data Scientist, who will be an essential team member for the implementation of our growing Companion Diagnostics Program. The incumbent will work cross functionally to ensure ArcherDX data as an organizational asset. Specifically, the Data Scientist will serve as the data sciences strategy and process subject matter expert, responsible for developing and implementing Archer’s long-term data management and technology strategy, to ensure that Program data is collected and stored in a manner consistent with the highest standards of data integrity.
RESPONSIBILITIES:
Collaborate across assay, software, and clinical teams to build data application pipelines for high-throughput sequencing data
Interface with pharma and laboratory service partners to establish data management plans and processes that meet FDA and ex-US regulatory requirements
Work with project teams to develop data specifications and quality control strategies for new companion diagnostic assays
Lead the design and development of data specification standards and data science business processes
Serve as the system owner for data management and statistical analysis production environments

REQUIREDMENTS:
MS or Ph.D. with a solid understanding of molecular biology and a passion for life sciences research
Knowledge of core concepts concerning data analysis and applied statistics - model testing, regression, classification, data mining, and clustering method
Experience with scientific methods, processes, algorithms, and systems used to extract knowledge and insights from both structured and unstructured data in various forms
Experience with data management in a regulated environment
Working knowledge of data analysis and applied statistics concepts as well as R and/or SAS programming for statistical analysis
Experience with laboratory information management systems is preferred
Excellent organizational skills and attention to detail
Excellent communication skills with the ability to work cooperatively as a contributing team member",http://www.indeed.com/rc/clk?jk=c757d744b1ec4e3a&fccid=d9dd442e400888fb&vjs=3
Applied Data Scientist,Engage3,"Davis, CA",,"This is a great opportunity for a recently graduated individual with experience in NLP and Deep learning. You will be able to hone in on your skills and advance your career by providing value to customers while working with a team of accomplished data scientists and domain experts in the retail competitive intelligence industry.

A successful Applied Data Scientist:
Communicates concerns with fellow team members to collaboratively create solutions to problems which arise

Work independently and with immediate supervisor to understand customer issues, recreate these issues and utilize tools to debug the issues to prevent them from recurring

Compiles and maintains databases of existing issues and adding new issues as they arise

Works alongside product team to prioritize and resolve these issues

Acts as focal point for large account problem resolution and as a technical expert.

Has commitment and an ability to resolve complex technical problems, multitask, and be dedicated to customer success

Required skills:
Strong verbal and written communication skills

Working knowledge in data processing, NLP, deep learning platforms (e.g. keras)

Drive and skills to learn about new products and technologies efficiently

BS in a technical field (CS/EE preferred) or equivalent

Min 6-12 months of experience with designing and implementing ML solutions

Minimum 1-2 years experience with python programming

Preferred Skills:
Large data programming experience

NLP related neural network solutions

Experience with SQL databases

Programming skills (Java, Python, Javascript, and/or Linux/Bash scripting)",http://www.indeed.com/rc/clk?jk=8a6bfda643a9b1ce&fccid=f4822dbcf0407538&vjs=3
"Machine Learning Engineer, Messaging",Sendbird,"San Mateo, CA 94401",,"The engineering team at SendBird is solving some of the biggest challenges related to building reliable, feature-rich, and scalable real-time conversational experiences across different platforms globally.

The challenges range from building a platform that can scale to some of the largest user-bases across distributed environments with optimal latency; creating a feature-rich yet lightweight and high-performance client-side SDK; and building products and services that can help customers incorporate real-time conversational technologies more rapidly. We believe that the next critical step for us would be investing in data and building up the ability to leverage machine learning and data science to add more value to our customers and our product.

You will be participating in building the best real-time conversational products and solutions possible. You are expected to learn and expand on your engineering knowledge and experiences to build a world-class product that solves the difficult problems of our customers and make it as easy as possible for them to harness the power of real-time chat.


In this role, you will
Lead the development of analytics and machine learning products, services and tools in Python, Java, Scala
Leverage your intuitive feel for products,and envision how a tool or approach could best fit product needs and present your approach effectively.
Design distributed, high-volume ETL data pipelines that power SendBird analytics and machine learning products
Participate in building the production service using open-source technologies such as Kafka, Spark, Elasticsearch and AWS cloud infrastructure such as EMR, Kinesis, Aurora, S3, Athena, Redshift
Aggregate, normalize and process various types of data from disparate sources to gain perspective on user behavior, prevent and detect fraud, detect system anomalies and build forecasting models.
Collaborate with other teams and work cross-functionally for data-related product initiatives
You will have
5+ years of academic or professional experience in data science, building ETL pipelines or machine learning features in production.
Strong analytic skills related to working with unstructured datasets
Working knowledge of message queuing, stream processing, and highly scalable data stores
Fluency in several programming languages such as Python, Java, or Scala
Ability to find the optimal solution given resource constraints; understands under-engineering and over-engineering concepts
Passionate about working with data at scale.
Nice to have:
Work experience in building natural language processing products
Work experience in AWS data pipeline eco-system
Familiar with Spark and Hadoop
Understanding of RDBMS, NoSQL, and distributed databases
PERKS
Pick your new laptop!
4 weeks PTO!
99.99% Paid Benefits
12 US Paid Holidays
Fun working environment!
Flexible work schedule
Opportunity to work for one of the hottest startups on the planet!
ABOUT SENDBIRD

SendBird is the world's leading chat & messaging platform as a service. Our mission is to digitize human interactions for businesses. Our platform delivers billions of messages per month to help people connect through the products and apps they love.


We're a Y Combinator alumnus (W16) and have raised over $120M from leading investors including ICONIQ Capital, Tiger Global Management, Shasta Ventures, August Capital, and FundersClub. We are headquartered in San Mateo, CA (40+ employees) with an Asia-Pacific office in Seoul (50+ employees).",http://www.indeed.com/rc/clk?jk=53f7d96aa1ffd728&fccid=9ba9500ecf2596c5&vjs=3
Product Data Scientist - Ads Data Science,Twitter,"San Francisco, CA 94103",,"Who We Are

The team is responsible for placing each and every ad that Twitter serves. While placing those ads we decide how best to balance user experience, advertiser results, and Twitter revenue. Our team optimizes supply/demand, operation points and trade-offs for the ads marketplace, as well as improve product outcomes by applying data science. We routinely deliver significant improvements to our revenue, and work in a close sync with our executive staff (including our COO & CFO) due to our direct impact on Twitter’s business.

What You’ll Do

We’re looking for a key individual contributor to drive our advertising products forward. We decide which ads to serve billions of times a day under a sub-second setting. You will ship new features and optimize existing products. You will perform rigorous analysis, understand our advertising products, experiment, make data-driven decisions, optimize for impact, and measure performance funnels.

Your team will empower you with the autonomy to make good product decisions and discover/understand the software and product stack. You’ll own significant projects end-to-end. The small teams of talented, passionate people in which you’ll work will include engineers and data scientists from across the revenue engineering organization. We work on every high-priority ads project at Twitter.

Who You Are

You’re a data scientist with a track record of delivering results. You find satisfaction in shipping changes that deliver measurable impact in the form of immediate revenue. You apply machine learning and data science techniques when applicable, but are just as happy to implement a simple heuristic when you find it’s as effective at driving impact to your product. You’re looking to join a strong, high-performing team.

Sample Projects
We build new ways for advertisers to buy ads on Twitter, such as paying up front for guaranteed results
We design incrementality studies to measure the lift in brand awareness that our advertising campaigns drive
We dive into individual products (e.g. video ads) to improve results for our most critical business priorities
We evaluate the impact of ads on new Twitter users, determining how to show them ads in order to maximize their long-term usage of the product
We are responsible for measuring the results of all experiments on Twitter ads
Requirements
Experience using data intelligently to optimize product performance
Experience performing analysis on raw event data in modern data warehouse systems
Deep understanding of data platforms in which you’ve previously worked
Good understanding of how to grow and shape data tools and datasets to improve data-driven decision making
Ability to thrive in an unstructured environment, working autonomously on a strong team to find opportunity and deliver business impact
Good understanding of (one or more of the following): Python or R

Bonus Points
Past experience in adtech
PhD or MS in computer science, machine learning, or statistics
Good understanding of (one or more of the following): Java, Scala, or C++
Interesting side projects or Kaggle competition results

We are committed to an inclusive and diverse Twitter. Twitter is an equal opportunity employer. We do not discriminate based on race, color, ethnicity, ancestry, national origin, religion, sex, gender, gender identity, gender expression, sexual orientation, age, disability, veteran status, genetic information, marital status or any legally protected status.

San Francisco applicants: Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.",http://www.indeed.com/rc/clk?jk=f5e1bcbc6665da19&fccid=7a3824693ee1074b&vjs=3
Associate Data Scientist / Data Analyst,Net Pay Advance,"Wichita, KS 67212",,"As a Collections Advocate, you will be required to reach out to customers to collect payment for overdue loans and assist in increasing company revenue.


OPERATIONS TEAM MEMBER
Reports to Director of Operations


ESSENTIAL DUTIES AND RESPONSIBILITIES
Effectively collect on past due accounts
Handle each customer and each account with superior customer service
Accurate and effective problem identification skills
Effective and Efficient problem resolution skills
Ability to track and process payments
Ability to track and record any account discrepancies
Assess and evaluate outstanding account balances and determine next steps in the collection process
Provide clear communication regarding collection process to customers
Present oneself as a positive role model to the company and customers
Notes accounts consistently and effectively
Follows up with customer regarding payments, promises to pay and all other communications
Adhere to all department and company policies and procedures


QUALIFICATIONS / PHYSICAL REQUIREMENTS
Knowledge of collection principles and practices
Knowledge of relevant computer applications
Ability to type
Knowledge of administrative procedures
Strong communication and negotiation skills


LANGUAGE SKILLS
Knowledge of collection principles and practices
Ability to clearly and effectively respond to customer issues, whether by phone, fax, or email
Bilingual abilities are a plus, but are not a requirement

The above statements are intended to describe the general nature and level of work performed by advocates assigned to this classification. They are not intended to be construed as an exhaustive list of all responsibilities, duties, and skills required of personnel in this position.",http://www.indeed.com/rc/clk?jk=0f7ca260282c8b49&fccid=212bd0e1a939f8db&vjs=3
Data Scientist,CharterUP,"Atlanta, GA",,"charterUP is a transportation technology company focused on changing the way the world travels. We work with 1000+ bus companies across the country to create an online marketplace for charter bus transportation. As we scale our platform globally, we are looking for smart, passionate, and detail-oriented people who share our vision.

We are looking for a talented Data Scientist to analyze the data we are gathering in sales, marketing, and from our platform to help us make business decisions. This position will be working closely with our Engineering team to identify areas of opportunity for us to develop new ways to track data that will benefit our customers, while also helping us be more efficient through data. Our ideal candidate will have a mindset of innovative and creative strategies that will define reporting and our company growth.

What You’ll Need

PhD in Statistics, Math, Operations Research, or similar disciplines OR a Master’s in similar disciplines with 5+ years of experience in data science
Ability to understand a complex system and build reporting tools based on these systems
Experience with tools for storing big data, such as Hadoop
Experience with R/Python and scientific frameworks

What We’d Love

Experience with C++, Java, or similar
Familiarity with big data tools/platforms
Experience with MapReduce, Spark, or similar
Experience working in transportation

Now here comes the fun part…

Medical, dental and vision insurance premiums (for certain plans) paid by us
401k available
Flexible work schedule
Within walking distance to MARTA and surrounded by amazing Buckhead shops and restaurant
A team that loves making memes, laughing, and having fun
Very comfortable chairs
Opportunities to learn and grow through internal training, attending conferences and industry-related seminars (paid for by us)

",http://www.indeed.com/rc/clk?jk=fcd2e1d0317c10af&fccid=2a5ca8433da434fd&vjs=3
Analytics Consultant (Data Scientist),CNA Insurance,"Chicago, IL 60604",,"Analytics Consultant (Data Scientist)-FIN0001M2
Description

Description
Headquartered in the heart of downtown Chicago, CNA is a leading commercial and specialty insurer, offering a diverse range of insurance products including Workers Compensation, Property, General Liability, Professional Liability, Cyber Insurance, Surety, and Warranty. We are one of the world leaders in underwriting non-medical professionals, from lawyers and accountants to architects and management consultants.

What CNA offers
A collaborative data science team with diverse skills and experiences, combined with deep expertise in statistical modeling, machine learning, and applications to insuranceModern cloud computing environment that enables you to explore data, build and deploy sophisticated models that impact key areas such as underwriting, pricing, claims management and risk controlSponsorship of continued professional growth through support for attending technical conferences, meetings and symposia

What we are looking for
The successful candidate will:Use statistical methodologies and machine learning techniques to build state-of-the-art predictive models for the pricing, underwriting, claims, operations and marketing for an exciting mix of business insurance productsTranslate business problems into innovative analytical solutions

Essential Duties & Responsibilities
Builds predictive, prescriptive or descriptive models in collaboration with business partners in functional areas such as Underwriting, Pricing, Distribution, Claims, Risk Control and IT to help address business questionsDesigns, writes, and tests advanced computer programs to extract, visualize and analyze data, to build models and to support model deployment into productionInterprets the results of models in business terms and communicates the contents of the models to business decision-makersParticipates in crafting products and innovative solutions that will provide revolutionary changeParticipates in special projects requiring advanced quantitative expertise

Required Skills, Knowledge & AbilitiesExperience in merging, cleaning, and preparing data for analysis from multiple sourcesExperience in extracting meaningful information from data using visualization and by formulating and testing hypotheses.Proficiency with SQL and programming experience in R or PythonProficiency with classical Generalized Linear Models, statistical inference, and re-sampling methods.Proficiency in LinuxPractical experience with version control (git, SVN)Strong analytical, problem solving and critical thinking skillsAttention to detail and accuracy of work, ability to spot and correct issuesStrong interpersonal and communication skillsStrong writing skills, including writing coherent documentation and reportsDrive to continuously improve and learn new tools and methodsAbility to work collaboratively with colleagues with diverse perspectives and backgroundsStrong time management skillsCapable of operating with little supervision and thinking independently and innovatively

Preferred Skills, Knowledge & AbilitiesPractical experience with distributed computing (e.g., Apache Spark)Experience developing packages in R or PythonExperience with natural language processingKnowledge of insuranceExperience in building machine learning models

Reporting Relationship
AVP or above

Education & Experience
Advanced degree in a quantitative discipline, with relevant work experience preferred.


Job Finance and Accounting
Primary LocationUnited States-Illinois-Chicago
Organization Technology Executive

Job Posting Apr 14, 2020
Unposting Date Ongoing",http://www.indeed.com/rc/clk?jk=36ba23ea6f4d67f4&fccid=811f2cdeeb2808d9&vjs=3
Data Scientist (i360),KOCH INDUSTRIES INC,"Arlington, VA 22201",,"i360, a leader in data and analytics capabilities that solve political, operational, supply chain, and market forecasting challenges for some of the most sophisticated organizations in the world, is seeking a Data Scientist to join the team! i360 is a dynamic workplace sitting on the leading edge of politics, technology, and business, and is seeking team members who are as excited about freedom as they are about building the next generation of political technology.

The ideal candidate is someone who has technical experience leveraging data and technology to optimize commercial or political operations and to create new capabilities. The Data Scientist is primarily responsible for developing models and related tools that create value for our customers.


To be considered, candidates must demonstrate the following qualities:
Outstanding quantitative, analytical, and conceptual problem-solving skills
Entrepreneurial attitude and the desire to drive projects to completion autonomously and on time
Affinity for fast-paced, cross-functional team environments

A Day In The Life Typically Includes:
Quantify model accuracy over baseline for a specific subset of people
Quantify the potential value of a new data set for future models
Analyze a data science customer question and explain the answer to a non-technical team member
Devise and implement an automated approach to a repeatable process in collaboration with the Data Operations Team and the Analytics Team
Determine more data is required after training an experimental model and validating its performance

What You Will Need:
Basic Qualifications:

3+ years of experience writing R, Python, or similar scripting language for data analysis
1+ years of experience in machine learning or artificial intelligence with caret, scikit-learn, PyTorch, TensorFlow, or similar framework
1+ years of experience writing SQL for data analysis
Theoretical understanding of the algorithms behind real-world machine learning and artificial intelligence applications
Bachelor’s degree in statistics, mathematics, econometrics, operations research, software engineering, computer science, artificial intelligence, or a similar technical field

What Will Put You Ahead?
Preferred Qualifications:

MS or PhD in statistics, mathematics, econometrics, operations research, software engineering, computer science, artificial intelligence, or a similar technical field. Those with a non-technical advanced degree but extensive technical experience are also encouraged to apply.
Experience identifying and communicating actionable insights using data
Experience with automated data pipelines for data collection or standardization
Experience with NoSQL nonrelational databases
Familiarity with AWS or similar cloud-based platform, Linux, git, containers, and command line basics
Familiarity with d3.js, plotly, seaborn, ggplot, or similar library
Familiarity with individual-level commercial data, state-level government data, census data, or unstructured data
Experience working with free market groups or political campaigns

Learn more about us

Salary and benefits commensurate with experience.
Equal Opportunity Employer. Except where prohibited by state law, all offers of employment are conditioned upon successfully passing a drug test.


This employer uses E-Verify. Please visit the following website for additional information: www.kochcareers.com/doc/Everify.pdf",http://www.indeed.com/rc/clk?jk=bc0a4418022ab6da&fccid=735667c8ff2f1a48&vjs=3
