title,company,location,meta,description,url
Data Engineer,GalaxE.Solutions,"Detroit, MI 48226",,"What You Will Do:
Full lifecycle application development
Design, code and debug software
Perform software analysis, risk analysis, reliability analysis
Participate in software modeling and simulation
Integrate new software solutions with existing systems
Perform migrations

Perform regular status reviews of problems/issues
Participate in the development or refinement of proactive services and/or data repositories
Query database to provide data extracts
Perform ETL processes

Skills and Experience You Will Need:
Required
Experience with SSIS and Apache Airflow (or similar)
Experience with relational databases and data modeling
Experience with ETL development with SQL backend for stored procedures
Experience with cloud development ( AWS, S3, Lambda)
Experience performing migrations to cloud
Proficiency in XML
Desired
.NET development experience
Who We Are:
GalaxE.Solutions

Celebrating 30 years of excellence, GalaxE has pioneered the use of automation to achieve enterprise business transformation and mission-critical change for some of the largest companies in the world.


We are always looking for passionate, entrepreneurial-minded innovators and disrupters; game-changers that take ownership in the work they produce and bring it each and every day. Working with like-minded team members you will get a chance to discover, develop and use cutting-edge technologies to transform the way we deliver creative business solutions.


Sound like you? Join us, and find out for yourself what it means for you, and your career, to be part of the GalaxE team. Let’s build something, together. #WeAreGalaxE, #CoolAutomation

Equal Opportunity Employer/Veterans/Disabled",http://www.indeed.com/rc/clk?jk=db9286d4ab663fb0&fccid=5b75a1df86adb527&vjs=3
"Data Engineer, Infrastructure Strategy",Facebook,"Bellevue, WA",,"How would Facebook scale to the next billion users? The Infrastructure Strategy group is responsible for the strategic analysis to support and enable the continued growth critical to Facebook’s infrastructure organization.


We are looking for a Data Engineer to not only build data pipelines but also extend the next generation of our data tools. As a Data Engineer, you will develop a clear sense of connection with our organization and leadership - as Data Engineering is the eyes through which they see the product.


This is a partnership-heavy role. As a member of Infrastructure Strategy Data Engineering, you will belong to a centralized Data Science/Data Engineering team who partners closely with teams in Facebook’s Infrastructure organization. Through the consulting-nature of our team, you will contribute to a variety of projects and technologies, depending on partner needs. Projects include analytics, ML modeling, tooling, services, and more.
Data Engineer, Infrastructure Strategy Responsibilities
Partner with leadership, engineers, program managers and data scientists to understand data needs.
Design, build and launch extremely efficient and reliable data pipelines to move data across a number of platforms including Data Warehouse, online caches and real-time systems.
Communicate, at scale, through multiple mediums: Presentations, dashboards, company-wide datasets, bots and more.
Educate your partners: Use your data and analytics experience to ‘see what’s missing’, identifying and addressing gaps in their existing logging and processes.
Broad range of partners equates to a broad range of projects and deliverables: ML Models, datasets, measurements, services, tools and process.
Leverage data and business principles to solve large scale web, mobile and data infrastructure problems.
Build data expertise and own data quality for your areas.
Minimum Qualifications
5+ years of Python development experience.
5+ years of SQL experience.
3+ years of experience with workflow management engines (i.e. Airflow, Luigi, Prefect, Dagster, digdag.io, Google Cloud Composer, AWS Step Functions, Azure Data Factory, UC4, Control-M).
3+ years experience with Data Modeling.
Experience analyzing data to discover opportunities and address gaps.
5+ years experience in custom ETL design, implementation and maintenance.
Experience working with cloud or on-prem Big Data/MPP analytics platform(i.e. Netezza, Teradata, AWS Redshift, Google BigQuery, Azure Data Warehouse, or similar).
Preferred Qualifications
Experience with more than one coding language.
Designing and implementing real-time pipelines.
Experience with data quality and validation.
Experience with SQL performance tuning and e2e process optimization.
Experience with anomaly/outlier detection.
Experience with notebook-based Data Science workflow.
Experience with Airflow.
Experience querying massive datasets using Spark, Presto, Hive, Impala, etc.
Facebook's mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we're building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. Together, we can help people build stronger communities — we're just getting started.
Facebook is committed to providing reasonable accommodations for qualified individuals with disabilities and disabled veterans in our job application procedures. If you need assistance or an accommodation due to a disability, you may contact us at accommodations-ext@fb.com.",http://www.indeed.com/rc/clk?jk=6df874857a54f5d5&fccid=1639254ea84748b5&vjs=3
Data Engineer,Facebook,"Seattle, WA",,"At Facebook, we have many opportunities to work with data each and every day. In this role as a Data Engineer on the Analytics team, your primary responsibility will be to partner with key stakeholders, data scientists and software engineers to support and enable the continued growth critical to Facebook's Data Center organization. You will be responsible for creating the technology that moves and translates data used to inform our most critical strategic and real-time decisions. You will also help translate business needs into requirements and identify efficiency opportunities. In addition to extracting and transforming data, you will be expected to use your expertise and provide meaningful recommendations and actionable strategies to partnering data scientist for performance enhancements and development of best practices, including streamlining of data sources and related programmatic initiatives. The ideal candidate will have a passion for working in white space and creating impact from the ground up in a fast-paced environment. This position is part of the Infrastructure Data Center team and located in Fremont, CA.
Data Engineer Responsibilities
Apply proven expertise and build high-performance scalable data warehouses
Design, build and launch efficient & reliable data pipelines to move and transform data (both large and small amounts)
Securely source external data from numerous partners
Intelligently design data models for optimal storage and retrieval
Deploy inclusive data quality checks to ensure high quality of data
Optimize existing pipelines and maintain of all domain-related data pipelines
Ownership of the end-to-end data engineering component of the solution
Collaboration with the Data Center SMEs, Data Scientists, and Program Managers
Support on-call shift as needed to support the team
Design and develop new systems in partnership with software engineers to enable quick and easy consumption of data
Minimum Qualifications
BS/MS in Computer Science or a related technical field
7+ years of SQL (Oracle, Vertica, Hive, etc.) experience and relational databases experience (Oracle, MySQL)
7+ years of experience in custom or structured (i.e. Informatica/Talend/Pentaho) ETL design, implementation and maintenance
7+ years’ experience in data engineering, experience in applying DWH/ETL best practices
7+ years of Java and/or Python development experience
2+ years experience in LAMP and the Big Data stack environments (Hadoop, MapReduce, Hive)
2+ years experience working with enterprise DE tools and experience learning in-house DE tools
Facebook's mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we're building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. Together, we can help people build stronger communities — we're just getting started.
Facebook is committed to providing reasonable accommodations for qualified individuals with disabilities and disabled veterans in our job application procedures. If you need assistance or an accommodation due to a disability, you may contact us at accommodations-ext@fb.com.",http://www.indeed.com/rc/clk?jk=6681d606e5f94fee&fccid=1639254ea84748b5&vjs=3
Data Engineer,DataDog,"New York, NY",,"About Datadog:

At Datadog, we’re on a mission to build the best monitoring platform in the world. We operate at high scale—trillions of data points per day—and high availability, providing always-on alerting, visualization, and tracing for our customers' infrastructure and applications around the globe.


The team:

We are building a first-class Internal Analytics team composed of Data Engineers and Data Analysts. If you’re excited to work on a fast-moving team with cutting-edge open-source data collection, transformation and analysis tools, we want to meet you.


You will:

Collect data from a wide range of sources: AWS S3, Redshift, PostgreSQL, and various APIs
Build data ETL pipelines using Spark, Luigi and other open-source technologies, with programming languages like Scala, Python, and SQL
Tune Spark jobs to improve performance
Work closely with product managers, designers, and engineers in order to collect the right data that will help them better understand our customers, product usage, or our own operations
Work with Data Analysts to build the right analytics reports
Have a meaningful impact on many teams at Datadog thanks to data
Join a tightly knit team solving hard problems the right way
Grow with the company


Requirements:

You are fluent in several programming languages such as Python, R, or Scala
You have 2+ years of work experience in building ETL pipelines in production
You value code simplicity and performance
You have work experience with data storage such as AWS S3, Redshift or similar.
Being a SQL expert is a minimum for this position
You are fluent with command line
You enjoy wrangling huge amounts of data and exploring new data sets
You have a natural curiosity and investigative mindset - driven to know “why”.
You can explain complex datasets in very clear ways
You want to work in a fast, high-growth startup environment and thrive on autonomy


Bonus points:

You are familiar with Spark and/or Hadoop
Experience with AWS Redshift and S3",http://www.indeed.com/rc/clk?jk=e4fe644e237fa985&fccid=448951d0ddf03e0c&vjs=3
Data Engineer,FutureSoft IT,"Sunnyvale, CA 94043",,"**Please Read**


Local candidates only. This opportunity does not provide Visa sponsorship. No corp to corp applicants please. Candidate must be available to work on our W2.


Data Engineer


Data applications are critical to our success, powering many aspects of our marketplace and supporting products. We are looking for data engineers who will build, migrate and maintain data pipelines. In this role, you’ll expand and refactor the data sets that generate and transform data into applications, insights, and experiences for our users.


The work includes:
? Refactoring existing and build new data pipelines
? Migrating existing data sets into next-gen reporting frameworks and tools
? Using existing data tools and frameworks to configure reports and metrics
? Developing and automating large scale, high-performance data processing systems to drive our business growth and improve the product experience
? Building and refactoring scalable data pipelines on top of Hive and Spark leveraging Airflow scheduler/executor framework


We are looking for engineers with:
? Demonstrated ability to analyze large data sets to identify gaps and inconsistencies, provide data insights, and drive effective product solutions
? Experience designing and deploying high performance systems with robust monitoring and logging practices
? Experience building high performance data pipelines
? Nice to have: proven ability to think critically about team direction and use analysis to inform that
? Experience using machine learning is a plus, but not required.
? Excellent communication skills, both written and verbal",http://www.indeed.com/rc/clk?jk=c2d066606e0a58c7&fccid=b6b9755638f54ed0&vjs=3
Data Engineer 3 - Contract,The Church of Jesus Christ of Latter-day Saints,"Riverton, UT",,"Posting Dates: 04/01/2020 - 04/04/2020
Job Family: Information Technology
Department: Information and Communication Services Department
PURPOSES
This is a contract position that is part of the Business Intelligence team, this individual works with multiple departments throughout
the organization to take their data and transform it into information that will allow them to make better decisions. The data
engineer is responsible for gathering requirements, design, creation and support of the data warehouse.

This individual works with divine guidance to provide or support technology that furthers the mission of the Church and reflects
the eternal impact of the gospel.
RESPONSIBILITIESPossess and utilize broad knowledge, specific to the data field, to complete significant assignmentsMaintain a strong understanding of the supported business processesGather and document requirements for the data warehouseAssist in designing Star Schema data modelsMaintain and support ETL jobs, pulling data from various source systems and loading data into the data warehouseAssist in designing semantic layer to support end-user self-serviceBuild complex reports using SQL Server Reporting Services (SSRS)Create complex dashboards using Microsoft Power BI or TableauAnalyze data and trends, and create reports that highlight areas in need of performance improvementInteract with customers as a technical resource to troubleshoot problems with the delivered BI solutionsMaintain production documentation
QUALIFICATIONS
Education:Bachelor's degree in related field or equivalent professional experience. Master’s degree preferred.
Work Experience:4+ years of data warehouse experienceWorking knowledge of industrial grade experience in data science, including machine learning and NLPPrevious experience training peers and system usersExperience working on multiple data science projects end to end, from idea generation to implementation in production
systems (warehouse, or applications)Previous professional experience in data analysis and report design/developmentExperience in presentation/interface creation
Demonstrated Skills & Abilities:Strong communicator; both written and verbalProven troubleshooterCapable of working under pressure to resolve complex problemsGeneral knowledge of engineering best practicesOperational understanding and discipline
Ability to resolve security issues and requests and implement improvements
· Proficient in dimensional data modeling · Ability to quickly learn new tools and technology
Strong problem solving, analytical, and diagnostic skills
Good documentation, presentation, and communication skills
Refined skills in developing ETL code, can manage the ingestion and cleansing of large sets of structured and unstructured data
Working knowledge of the algorithms used for regressions, clustering, classification, forecasting, and constructing graphs
Familiar with Bayesian inference
This job operates in a professional office environment
To successfully perform the essential functions of the job there may be physical requirements which need to be met such as sitting for long periods of time and using computer monitors/equipment
WORTHINESS QUALIFICATION
Must be a member of The Church of Jesus Christ of Latter-day Saints and currently temple worthy.
POSTING NOTICE/MORE INFO.
Please Note: All positions are subject to close without notice.",http://www.indeed.com/rc/clk?jk=f9c80867331ce9c9&fccid=7e408d96768a4a43&vjs=3
Data Engineer,StrategyWise,"Birmingham, AL 35233",,"Position Summary:

The Data Engineer is responsible for the maintenance, improvement, cleaning and manipulation of internal and external data. The Data Engineer will also play a key role in expanding and optimizing our data architecture, flow and collection on big data platforms.


Responsibilities:

Prepare raw data for manipulation by Data Scientists and Analysts and ensure optimal and consistent data delivery architecture throughout projects
Build infrastructure required for optimal extraction, transformation and loading of data from a wide variety of data sources on Azure using related “big data” technologies
Create databases optimized for performance, implement schema changes and maintain data architecture standards
Develop and implement scripts for database maintenance, monitoring and performance tuning
Perform thorough testing and validation in order to support the accuracy of data transformations and data verification to use in machine learning models
Research industry trends and best practices; advise senior management on new and improved data engineering strategies that will drive departmental performance
Detect and correct errors in work, monitor and troubleshoot operational or data issues in the data pipelines
Ensure work remains backed up and readily accessible to coworkers

Required Skills / Experience:

2+ years’ experience in data wrangling and data pipeline building, working with cross-functional teams in a dynamic environment
Comfortable supporting the data needs of multiple teams, systems and products
Working SQL knowledge and experience working with relational databases, performing root cause analyses to answer specific business questions
Experience working with web APIs and their related file formats (json, csv, parquet, etc)
Hands on experience with any of the following public clouds (Azure, AWS, or GCP)
Experience working on both Linux and Windows servers and systems.
Bachelor’s degree in Computer Science or related field
Strong conceptual knowledge of Power BI, Tableau, or other BI dashboarding products
Strong ability to effectively communicate with both business and technical teams
Hands on experience coding and working within the Python language
Experience working with code version-control systems like Git

Preferred Qualifications:

Proven real-world experience working on data engineering projects.
Passion for about continued education in Data Engineer or Comp Sci space.
Experience with any of the following tech products considered a plus; MS SQL, Hadoop, Docker, Kubernetes",http://www.indeed.com/rc/clk?jk=d6d4be3cfdbfba58&fccid=c19bcc6d30efbcb0&vjs=3
Data Engineer,Centriam,"Minneapolis, MN 55447",,"As a Data Engineer, you will play a key role in designing and building reliable, scalable, and performant data solutions in support of our growing analytics practice. If you are passionate about the data analytics space and are excited by the opportunity to build innovative solutions in a fast-paced environment, this may be the role for you!
Key Responsibilities:
Build high quality data processing solutions using a variety of technologies
Implement complex data projects with a focus on collecting, parsing, managing, and analyzing large sets of data to turn information into insights
Solve problems that span multiple interconnected systems
Automate infrastructure while accounting for a large number of interdependent processes
Translate business requirements into technical requirements, and refine existing technical requirements as needed
Collaborate with cross-functional teams on various initiatives
Mentor, pair, and delegate work to encourage the growth of those around you
Design and implement scalable, low-latency, high-availability, and performant applications
Assist in other analytics and/or development work outside of the traditional data engineering role
Experience & Skills:
Proficient in Python
Strong SQL skills
Experience with cloud engineering on AWS
Expertise with Linux command line tools
Experience with RESTful APIs
Strong commitment to well designed and well maintained unit tests, BDD, TDD
Strong interest in building big data applications and solutions
Strong interest in learning new technologies, languages and skills
Excellent communication skills and technical knowledge-sharing habits
2+ years of relevant experience
Bonus Skills:
Data analysis
Solution architecture
Database performance tuning and optimization
Data visualization and charting frameworks experience
Bonus Technology Skills
Luigi
AWS Redshift, Lambda, API Gateway, ECS, Glue
Docker
Pandas
Document database technology (CouchBase, MongoDB, DynamoDB)
Why Work at Centriam?
Small analytics company focused on delivering excellence and value to our clients by providing high quality analytical and data-driven solutions.
Fun & collaborative culture; you will wear many hats and play an integral part in projects.
Exposure to a wide variety of data analytics, cloud, and open source technologies.
 “Take what you need” vacation policy.
401k with generous match, vested immediately.
Free drinks, coffee, beer, and snacks.
Downtown Minneapolis office, connected to skyway.",http://www.indeed.com/rc/clk?jk=bd585a8b8370ad9a&fccid=1d2bef48e6fe1cfc&vjs=3
Data Engineer,Anthem,"Nashville, TN 37219",,"Description
SHIFT: Day Job

SCHEDULE: Full-time
Your Talent. Our Vision. At CareMore and Aspire, proud members of the Anthem, Inc. family of companies specializing in providing senior Americans a complete and proactive health care experience, it’s a powerful combination. It’s the foundation upon which we’re creating greater access to care for our members, greater value for our customers and greater health for our communities. Join us and together we will drive the future of health care.
The data science and advanced analytics team at Aspire is focused on building models to identify patients whose care we can impact, to maximize our impact on these patients, and to measure that impact. As a data engineer in this role, you will build the high-performance delivery systems for data from millions of patients to train our models, make predictions and evaluate results. You will be part of a collaborative team, with direct line of sight to our scientific work and high impact on the models that we build. This is an exceptional opportunity to do innovative work that is meaningful to you and those we serve.
Role: Sr. Data Engineer or Data Engineer – Patient Health
Our group is responsible for clinical machine learning and advanced analytics. We are the strategic and operational leads for identifying the most critical patients for service and clinical focus.

Write fluently in at least 1 programming language (Python, Java, or Scala preferred)
Query/modify SQL databases
Use cloud computing environments (e.g. AWS) and *nix shells (e.g. bash)
Work independently and quickly to build high-performance, well-documented code
Test and validate output to ensure that data bugs do not become model bugs
Communicate well with team members to understand and clarify specifications

Preferably, have experience:
With modern data storage formats (e.g. Parquet) and tools (e.g. Spark)
Tuning up Deep Learning applications with GPUs
Your work will:
Be at the cutting edge of machine learning and deep learning in health care
Have the opportunity for significant impact on our team, company, and mission
Impact the care of thousands of patients






AnEqualOpportunityEmployer/Disability/Veteran
Qualifications

Job Requirements:

Sr. Data Engineer
Requires BA/BS in Computer Science, Mathematics, or related quantitative discipline; 3-5 years’ experience with programming languages such as Python, Java or Scala; Experience with SQL databases; or any combination of education and experience which would provide an equivalent background.
Data Engineer
Requires BA/BS in Computer Science, Mathematics, or related quantitative discipline; 2 years’ experience with programming languages such as Python, Java or Scala; Experience with SQL databases; or any combination of education and experience which would provide an equivalent background.
Anthem, Inc. is ranked as one of America’s Most Admired Companies among health insurers by Fortune magazine and is a 2018 DiversityInc magazine Top 50 Company for Diversity. To learn more about our company and apply, please visit us at careers.antheminc.com. An Equal Opportunity Employer/Disability/Veteran",http://www.indeed.com/rc/clk?jk=e7f3fad5031c9a4d&fccid=2a4da7fa99f4b9ae&vjs=3
Data Engineer (U.S. remote),Railroad19,Remote,,"We are looking for a savvy Data Engineer to join our growing team of analytics experts. The hire will be responsible for expanding and optimizing our data and data pipeline architecture, as well as optimizing data flow and collection for cross functional teams. The ideal candidate is an experienced data pipeline builder and data wrangler who enjoys optimizing data systems and building them from the ground up. The Data Engineer will support our software developers, database architects, data analysts and data scientists on data initiatives and will ensure optimal data delivery architecture is consistent throughout ongoing projects. They must be self-directed and comfortable supporting the data needs of multiple teams, systems and products. The right candidate will be excited by the prospect of optimizing or even re-designing our company’s data architecture to support our next generation of products and data initiatives.
Responsibilities for Data Engineer
Create and maintain optimal data pipeline architecture,
Assemble large, complex data sets that meet functional / non-functional business requirements.
Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability, etc.
Build the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources using SQL and AWS ‘big data’ technologies.
Build analytics tools that utilize the data pipeline to provide actionable insights into customer acquisition, operational efficiency and other key business performance metrics.
Work with stakeholders including the Executive, Product, Data and Design teams to assist with data-related technical issues and support their data infrastructure needs.
Keep our data separated and secure across national boundaries through multiple data centers and AWS regions.
Create data tools for analytics and data scientist team members that assist them in building and optimizing our product into an innovative industry leader.
Work with data and analytics experts to strive for greater functionality in our data systems.
Qualifications for Data Engineer
Understanding of concepts such as Change Data Capture, Event Sourcing, and CQRS patterns using event based systems
Advanced working SQL knowledge and experience working with relational databases, query authoring (SQL) as well as working familiarity with a variety of databases.
Experience building and optimizing ‘big data’ data pipelines, architectures and data sets.
Experience performing root cause analysis on internal and external data and processes to answer specific business questions and identify opportunities for improvement.
Strong analytic skills related to working with unstructured datasets.
Build processes supporting data transformation, data structures, metadata, dependency and workload management.
A successful history of manipulating, processing and extracting value from large disconnected datasets.
Working knowledge of message queuing, stream processing, and highly scalable ‘big data’ data stores.
Strong project management and organizational skills.
Experience supporting and working with cross-functional teams in a dynamic environment.
We are looking for a candidate with 5+ years of experience in a Data Engineer role, who has attained a degree in Computer Science, Statistics, Informatics, Information Systems or another quantitative field. They should also have experience using the following software/tools:
Experience with stream-processing systems: Kafka, Nifi, Storm, Spark-Streaming, etc.
Strong knowledge of object-oriented/functional programming with Java 8+ or other JVM languages (Scala, Clojure, Kotlin, Groovy)
Hands-on experience with ETL techniques and frameworks like Apache Spark or Apache Flume.
Strong understanding of data serialization formats like Apache Avro, Parquet, Protobuf, Apache Thrift.
Experience with relational SQL and NoSQL databases, including Postgres and Cassandra, MongoDB, ElasticSearch.
Use of AWS cloud services: EC2, EMR, RDS, Redshift, S3, Lambda, Kinesis.
Experience with integration of data from multiple data sources.
Understanding of the importance of CI/CD, unit/integration testing, build tooling (maven, gradle, sbt), dependency management.
About RR19
We develop customized software solutions and provide software development services. We’re a specialized team of developers and architects. As such, we only bring an “A” team to the table, through hard work and a desire to lead the industry — this is our company culture — this is what sets Railroad19 apart.
At Railroad19, Inc. you are part of a company that values your work and gives you the tools you need to succeed. We are headquartered in Saratoga Springs, New York, but we are a distributed team of remote developers across the US.
As a Railroad19 employee, you will be part of a company that values your work and gives you the tools you need to succeed. Our Executive headquarters is in Saratoga Springs, New York, but this position is remote. Railroad19 provides competitive compensation and excellent benefits~ Medical/Dental/Vision vacation and 401K.
Working at Railroad19:
Competitive salaries
Excellent Health Care, Dental and Vision benefits
3 weeks vacation, 401K, work life balance
No Agencies***
This is a non-management position

We are committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender, gender identity or expression, or veteran status. We are proud to be an equal opportunity workplace.",http://www.indeed.com/rc/clk?jk=caad3edf2c4a54e4&fccid=34bdcb7b64c0a98c&vjs=3
Sr Data Engineer (ETL),EXPRESS,"Columbus, OH 43230",,"Overview:
The Brand that Gets You to What’s Next
Express is the vibrant, confident lifestyle brand for ambitious people, providing the latest fashion for style-obsessed men and women since 1980. Our mission is to provide inspiration and confidence through fashion to help people get to what's next in their day, and their lives. With more than 600 retail and outlet stores throughout the United States, Puerto Rico and Latin America, and a best-in-class online/mobile shopping experience at www.express.com, Express brings city-inspired style to customers across the globe.

A Workplace To Match
We think you'll like it here.
We offer a competitive compensation and benefits package, generous associate discount, and casual work environment. Working at Express is much more than the 9 to 5. It is an opportunity to connect and engage with some of the smartest individuals in the fashion business doing work they are passionate about. This is the Express Life and we’re always looking for talented leaders at all levels to join our team; if this sounds like you, we'd love to chat!
Responsibilities:
The ""Enterprise Data Warehouse and Business Intelligence"" team is the technology team responsible for defining, storing, managing and provisioning the data structures required to support the enterprise with consumption through various Business Intelligence platforms in a fast-paced and fluid environment. Individuals on this team:
Lead Technology design, development, implementation, and support efforts to establish solutions for providing the business with consumption capabilities of structured Enterprise Information across all Functional Areas of the business
Monitor and manage performance of the associated technology implementation
Provide stable, scalable, and recoverable solutions
Discover and Analyze opportunities for continuous improvement
Communicate insights to business leaders
Work cross-functionally with all other areas of IT and the business
Role:

This particular individual will –
Participate in full project lifecycle to understand business requirements and then complete the design, development, testing, implementation and post-production support of data engineering solutions
Assist end users in resolving and identifying system issues by providing application knowledge and technical expertise
Have high capacity for data analysis, data modeling, problem solving, accuracy and attention to detail
Have good understanding of multi-channel fashion retail business processes , data and reporting needs
Coordinate with ETL lead for escalation of support related issues
 Responsibilities –
Works with solution engineer and ETL lead to design and develop data engineering solutions
Provides support and troubleshooting for all related systems and technologies. This includes being a point of contact for business users
Participate in 24/7 on-call support activities
Operates with minimal supervision; self starter
 Technical Skills:

Required –
Bachelor's degree in Information Systems, Computer Science, Computer Engineering or related degree or equivalent experience
3+ years of proven hands-on experience with data engineering toolsets like Unix shell scripting, ODI, SSIS, Python etc.
Data modeling experience in designing the logical and physical data models using ERWIN, ER Studio or similar data modelling tools
Experience with at least one of the ETL tools between ODI or Ab Initio
Hands on experience with MPP databases like Teradata, Netezza or Redshift
Hands on experience with transaction databases like Oracle, SQL Server
Proficient in SQL
Experience in Data Warehousing architectures, techniques, and methodologies including: Star Schemas, Snowflake Schemas, Slowly Changing Dimensions, Aggregation Techniques, etc.
 Preferred –
Experience in end-to-end implementation of data engineering projects, especially ETL involving sourcing data from disparate systems, reconciling and transforming data to load into consumable, scalable and recoverable data model at varied frequency
Experience with one of the OO languages (JAVA, C#, C++)
Experience of integrating one or more systems like ERP, POS, Order Management and Hadoop with Data Warehouse
Knowledge of retail industry
Closing:
As an equal opportunity employer, Express does not discriminate in hiring or terms and conditions of employment on the basis of any federal, state, or locally protected class. Express only hires individuals authorized for employment in the United States.

Notification to Agencies: Please note that Express does not accept unsolicited resumes or calls from third-party recruiters or employment agencies. In the absence of a signed Master Service Agreement and approval from HR to submit resumes for a specific requisition, Express will not consider or approve payment to any third-parties for hires made.",http://www.indeed.com/rc/clk?jk=78f9698ddcbc1043&fccid=0fa1d6f1f7b2b6a5&vjs=3
Data Engineer,HCI Group,Pennsylvania,,"Duties:
1. Exhibits the ability to assist in client requirements assessment, solution set designs, coding, testing and implementation.
2. Demonstrates advanced SQL knowledge, relational and multidimensional models, and business intelligence delivery tools.
3. Demonstrates the ability to modify existing architecture to solve complex problems.
4. Recommends and establishes conventions and standards for all technical areas related to data storage, transformation and aggregations.
5. Participates in selection of new technologies, and consults on requirements.
6. Acts as a technical escalation point or SME for a particular aspect of the environment, assisting with complex problems and solutions.
7. Has an advanced understanding of technical environment and integration points, including all software, hardware, and supporting environments.
8. Demonstrates basic knowledge of project management concepts and may act as an implementation lead for department initiatives.
9. Demonstrates the ability in creating detailed documentation, including project plans, requirements status reports and operations documentation.
10. Exhibits ability to clearly articulate problems, issues, requirements and potential solutions to team members and clients.
11. Works with analysts to identify and understand source data systems
12. Demonstrates the ability to serve as a resource to cross- functional work teams
13. Exhibits the ability to guide associate Information Architects and provide teaching support to clients, Operations, and Help Desk as needed.
14. Knowledgeable in Research Administration (Finance, Pre/Post Award, Compliance) workflow including Project Accounting, Time & Effort & supported technologies

Skills:
Information Security Requirements
1. Understand and comply with all enterprise and IS departmental information security policies, procedures and standards.
2. Support the integration of information security in the development, design, and implementation of Hospital Technology Resources that process, transmit, or store client information.
3. Support all compliance activities related to state, federal regulatory requirements, healthcare accreditation standards, and all other applicable regulations that govern the use and disclosure of patient, financial, or other confidential information.

General
1. Experience in the development or implementation of structured operational processes, conformance with SLAs, and metrics based reporting.
2. Intermediate knowledge in Change Control Mgt. processes
3. Experience with process documentation and communication tools including MS Word, Project, Excel, Visio and PowerPoint.
Moderate to advanced experience and proven use of one or more of the subject areas listed below:
SQL and Database Knowledge – Understanding SQL, Relational and Multidemensional Databases and Designs
1. Knowledge of relational database structures (tables, data types, data model schemas), SQL Syntax & SQL Functions, develop Views and SQL Optimization
Analytics
1. Cube dimensions (creating/maintaining translations, attribute relations, hierarchies)
2. Dimension usage: reference dimensions, many to many relationships, fact relationships, role-playing relationships granularity
3. Creating and maintaining data source views and reporting models
4. Hypothesis development, design test/experiments, & developing actionable recommendations
5. Statistical modeling techniques (logistic regression, log linear regression, etc...)

Advanced experience and proven use of one or more of the subject areas listed below:
Tableau, Qliksense, Power PI, or any other data visualization application.
Data Warehouse Support and Design
Creating/Maintaining Tables, views, & indexes

Education:
Proficiency in appropriate Business Intelligence/Data Warehousing technology or subject domain.Bachelor’s degree in computer/Analytics/Data Science related field.
3-6 years of Business Intelligence/Data Warehousing experience, preferably in a healthcare & research environment.",http://www.indeed.com/rc/clk?jk=a792700425f4543e&fccid=a2c955c0e33976e4&vjs=3
